date,issue_hour,price_model,pv_model,start_soc_kwh,proxy_objective,mip_gap,mip_absolute_gap,constraint_error,max_reserve_slack_soc_kwh,terminal_penalty,reserve_penalty,historical_days
2025-07-21,0,lag7,mean7,8449.270947235453,68289.38911571233,2.130918934376392e-16,0.0,1.1368683772161603e-12,0.0,0.7628031179207428,4.6941730333584175,56
2025-07-22,0,lag7,mean7,8685.409583412697,67674.10302500038,0.0,1.4551915228366852e-11,1.1368683772161603e-13,0.0,0.7628185404724398,4.69426794136886,56
2025-07-23,0,lag7,mean7,8140.322712599204,69585.29917787509,2.0912341256403897e-16,2.9103830456733704e-11,2.2737367544323206e-13,0.0,0.7660924741476017,4.714415225523703,56
2025-07-24,0,lag7,mean7,8169.417637671957,68475.13408298914,4.250277249762084e-16,2.9103830456733704e-11,1.1368683772161603e-12,0.0,0.7651676470536822,4.708723981868814,56
2025-07-25,0,lag7,mean7,8777.789156402117,28500.489066433973,0.0,0.0,3.794411895796657e-09,0.0,0.6118669150966922,3.7653348621334906,56
2025-07-26,0,lag7,mean7,8382.96542466931,29318.32771434697,0.0,0.0,4.1950443119276315e-11,0.0,0.5998653613098108,3.6914791465219126,56
2025-07-27,0,lag7,mean7,8514.170794742065,67023.86225296815,2.171154382814222e-16,0.0,8.185452315956354e-12,0.0,0.7589037213990889,4.6701767470713165,56
2025-07-28,0,lag7,mean7,8618.226009054235,67601.64422329658,0.0,0.0,3.865352482534945e-12,0.0,0.7677955930540025,4.7248959572553995,56
2025-07-29,0,lag7,mean7,8242.04453439815,67900.26544565344,0.0,0.0,4.547473508864641e-13,0.0,0.7635487972432784,4.698761829189405,56
2025-07-30,0,lag7,mean7,8029.938689424605,67770.85212684517,0.0,0.0,9.094947017729282e-13,0.0,0.7632571337515415,4.696966976932563,56
2025-07-31,0,lag7,mean7,8308.444316296298,66638.08765826114,2.1837234140020896e-16,1.4551915228366852e-11,4.547473508864641e-13,0.0,0.7639472876799044,4.701214078030181,56
2025-08-01,0,lag7,mean7,7755.484581197091,27503.19521410049,5.980830157293164e-11,1.6449193935841322e-06,1.1709744285326451e-11,0.0,0.5929245080903576,3.6487662036329698,56
2025-08-02,0,lag7,mean7,7695.83597658069,27354.431505799763,0.0,0.0,5.4569682106375694e-12,0.0,0.6007340709350627,3.696825051908078,56
2025-08-03,0,lag7,mean7,7651.392069649471,63779.93265868532,0.0,7.275957614183426e-12,1.8189894035458565e-12,0.0,0.7595232324661658,4.673989122868712,56
2025-08-04,0,lag7,mean7,6551.715546084653,63684.427616527915,1.1425018464474835e-16,7.275957614183426e-12,7.958078640513122e-13,0.0,0.7661315539047072,4.71465571633666,56
2025-08-05,0,lag7,mean7,7529.296376865079,61652.30272247744,0.0,0.0,1.4779288903810084e-12,0.0,0.7632635037072389,4.697006176659932,56
2025-08-06,0,lag7,mean7,7406.348313611109,61273.21839730074,1.1874613092796103e-16,0.0,1.8189894035458565e-12,0.0,0.7576971145019181,4.662751473857957,56
2025-08-07,0,lag7,mean7,7275.757842539683,59628.200901367134,0.0,0.0,4.547473508864641e-13,0.0,0.7578194507898082,4.663504312552665,56
2025-08-08,0,lag7,mean7,7399.0024704563475,26285.37880449908,0.0,0.0,1.8189894035458565e-12,0.0,0.5740099742427688,3.5323690722631924,56
2025-08-09,0,lag7,mean7,7524.799313968257,25369.148164294456,0.0,0.0,3.637978807091713e-12,0.0,0.56912223675101,3.5022906876985234,56
2025-08-10,0,lag7,mean7,7307.750244371695,57266.891307527396,0.0,0.0,9.094947017729282e-13,0.0,0.7133684008100586,4.38995938960036,56
2025-08-11,0,weekday4,mean7,7911.89526763889,58586.74775705487,0.0,0.0,1.1368683772161603e-13,0.0,0.7445586495493228,4.581899381841986,56
2025-08-12,0,weekday4,mean7,7100.715025370369,57509.26799671216,0.0,0.0,1.1368683772161603e-13,0.0,0.7421474240648517,4.567061071168318,56
2025-08-13,0,weekday4,mean7,7098.038697010588,58345.19531133445,1.2470534335103955e-16,7.275957614183426e-12,3.296918293926865e-12,0.0,0.7438653658739409,4.577633020762713,56
2025-08-14,0,weekday4,mean7,7361.211175952379,57555.29876407229,0.0,0.0,1.4779288903810084e-12,0.0,0.7400799368544507,4.554338072950466,56
2025-08-15,0,weekday4,mean7,7304.642095714287,25564.52325920171,0.0,0.0,9.094947017729282e-12,0.0,0.570496275329951,3.510746309722775,56
2025-08-16,0,weekday4,mean7,7220.873563968256,25617.793367405826,0.0,0.0,6.23856521997368e-12,0.0,0.5721978214727237,3.5212173629090686,56
2025-08-17,0,weekday4,mean7,7329.72484743386,57651.852999743336,0.0,0.0,4.206412995699793e-12,0.0,0.7293723884921512,4.4884454676440075,56
2025-08-18,0,weekday4,mean7,7340.0702563624345,57729.28959297102,0.0,0.0,1.1368683772161603e-13,0.0,0.733782252012684,4.515583089308825,56
2025-08-19,0,weekday4,mean7,7392.607659047619,58160.37072523519,0.0,0.0,6.707523425575346e-12,0.0,0.7360246315905391,4.529382348249471,56
2025-08-20,0,weekday4,mean7,7290.303562883597,57705.21555838442,0.0,0.0,1.1368683772161603e-13,0.0,0.7364504455076528,4.532002741585556,56
2025-08-21,0,weekday4,mean7,6975.720772189164,58186.02755764366,0.0,7.275957614183426e-12,1.4779288903810084e-12,0.0,0.7330905489910488,4.511326455329531,56
2025-08-22,0,weekday4,mean7,7322.30325100529,25758.642341732993,0.0,0.0,1.4551915228366852e-11,0.0,0.5595070715126679,3.443120440077956,56
2025-08-23,0,weekday4,mean7,7071.831843703702,26150.55615308827,0.0,0.0,2.6489033189136535e-11,0.0,0.5635889078787631,3.4682394331000808,56
2025-08-24,0,weekday4,mean7,7139.37217910053,58331.0813687014,0.0,0.0,5.343281372915953e-12,0.0,0.7220937409931261,4.44365379072693,56
2025-08-25,0,weekday4,mean7,7604.3326037830675,58445.21248180712,0.0,0.0,9.094947017729282e-13,0.0,0.7259509069703394,4.46739019674055,56
2025-08-26,0,weekday4,mean7,7441.049757195768,59119.28027607681,1.230724998715472e-16,7.275957614183426e-12,2.6147972675971687e-12,0.0,0.7283512546113898,4.482161566839322,56
2025-08-27,0,weekday4,mean7,7795.5668846560875,59291.49641367106,0.0,0.0,9.094947017729282e-13,0.0,0.7332156652307028,4.51209640141971,56
2025-08-28,0,weekday4,mean7,7323.166830026455,58362.06855458481,0.0,0.0,9.094947017729282e-13,0.0,0.7242903289530416,4.45717125509564,56
2025-08-29,0,weekday4,mean7,7154.574091825394,26329.530588425358,0.0,0.0,2.2737367544323206e-12,0.0,0.5525188911530067,3.400116253249272,56
2025-08-30,0,weekday4,mean7,7313.025598273811,24832.21763749068,0.0,0.0,1.9099388737231493e-11,0.0,0.5525723463904787,3.4004452085567918,56
2025-08-31,0,weekday4,mean7,6939.638583155337,56995.59521786141,0.0,0.0,1.8189894035458565e-12,0.0,0.7088375370617075,4.362077151148969,56
2025-09-01,0,weekday4,mean7,7050.822294126984,56345.36330382263,0.0,0.0,9.094947017729282e-13,0.0,0.7137923184686845,4.392568113653443,56
2025-09-02,0,weekday4,mean7,10163.345433915343,53858.8718731086,0.0,0.0,1.2505552149377763e-12,0.0,0.710714648862049,4.37362860838184,56
2025-09-03,0,weekday4,mean7,9911.32341900132,53840.625339052436,0.0,0.0,9.094947017729282e-13,0.0,0.717473384890308,4.415220830094203,56
2025-09-04,0,weekday4,mean7,9780.619509980157,53895.43560715172,1.3500136945210874e-16,7.275957614183426e-12,7.958078640513122e-13,0.0,0.7098608722855403,4.368374598680248,56
2025-09-05,0,weekday4,mean7,10022.620066646827,22392.528754310253,0.0,0.0,1.4233592082746327e-10,0.0,0.5417565831588388,3.3338866655928543,56
2025-09-06,0,weekday4,mean7,9734.052142367722,22833.614685281496,0.0,0.0,7.911893362688716e-12,0.0,0.5400530055735473,3.3234031112218294,56
2025-09-07,0,weekday4,mean7,10366.823439953705,52340.31006774293,0.0,0.0,9.094947017729282e-13,0.0,0.7001672541257793,4.308721563850949,56
2025-09-08,0,weekday4,mean7,9662.496749292326,41345.01756805677,0.0,0.0,9.094947017729282e-13,0.0,0.6832104583594018,4.204372051442472,56
2025-09-09,0,weekday4,mean7,6079.724959953704,44215.78322840914,0.0,0.0,4.547473508864641e-13,0.0,0.6824312197326959,4.19957673681659,56
2025-09-10,0,weekday4,mean7,6667.241678293405,44279.765147066115,0.0,7.275957614183426e-12,1.8189894035458565e-12,0.0,0.6889677936933563,4.2398018073437305,56
2025-09-11,0,weekday4,mean7,6278.400925416666,44442.85766407322,0.0,0.0,2.2737367544323206e-13,0.0,0.6848290951366053,4.21433289314834,56
2025-09-12,0,weekday4,mean7,6741.910214781751,16597.271568499546,0.0,0.0,7.275957614183426e-12,0.0,0.5176628694614767,3.1856176582244715,56
2025-09-13,0,weekday4,mean7,7003.4819320634915,16578.61153012137,2.1335214766529823e-09,3.53708237526007e-05,1.8189894035458565e-12,0.0,0.5153214567978217,3.171208964909672,56
2025-09-14,0,lag7,mean7,6943.047141216936,39905.57633929167,0.0,0.0,1.8189894035458565e-12,0.0,0.6227354192470724,3.8322179645973686,56
2025-09-15,0,lag7,mean7,6283.574993177214,41781.89334167137,0.0,0.0,1.8189894035458565e-12,0.0,0.6348396711324144,3.9067056685071653,56
2025-09-16,0,lag7,mean7,6827.80722821429,40968.37779634034,0.0,0.0,7.958078640513122e-13,0.0,0.6161970252990703,3.7919816941481246,56
2025-09-17,0,lag7,mean7,6670.087583915347,42118.50535241239,0.0,0.0,1.8189894035458565e-12,0.0,0.6419457328086374,3.950435278822384,56
2025-09-18,0,lag7,mean7,6799.602514543651,40923.54757908234,0.0,0.0,9.094947017729282e-13,0.0,0.6174937610202701,3.7999616062785853,56
2025-09-19,0,lag7,mean7,6621.135593895499,14872.918289375837,0.0,0.0,1.318767317570746e-11,0.0,0.4667957348900103,2.872589137784679,56
2025-09-20,0,lag7,mean7,7134.986358300268,14661.138080131544,0.0,0.0,3.001332515850663e-11,0.0,0.46061703587619895,2.8345663746227627,56
2025-09-21,0,lag7,mean7,6961.214820006613,43510.064747668046,0.0,0.0,4.547473508864641e-13,0.0,0.6378229249506168,3.925064153542257,56
2025-09-22,0,lag7,mean7,6947.566941904767,42816.99980541814,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.625618142434977,3.8499577995998586,56
2025-09-23,0,lag7,mean7,6530.1276762149755,44739.06251400899,0.0,7.275957614183426e-12,1.8189894035458565e-12,0.0,0.639581148444868,3.935883990429957,56
2025-09-24,0,lag7,mean7,6868.263629933861,43957.56742927042,0.0,0.0,9.094947017729282e-13,0.0,0.6395868714108458,3.9359192086821277,56
2025-09-25,0,lag7,mean7,7059.795160939157,43441.75798080175,0.0,0.0,9.094947017729282e-13,0.0,0.6325139271921548,3.8923933981055683,56
2025-09-26,0,lag7,mean7,7029.407350548943,15288.18777213771,0.0,0.0,2.2737367544323206e-12,0.0,0.48277600456018105,2.9709292588318834,56
2025-09-27,0,lag7,mean7,7219.281684657638,15006.826427937824,0.0,0.0,1.8189894035458565e-12,0.0,0.47808634123534227,2.9420697922174908,56
2025-09-28,0,lag7,mean7,6464.628238941148,45230.92192970817,0.0,0.0,4.547473508864641e-13,0.0,0.6367146999414626,3.918244307332077,56
2025-09-29,0,lag7,mean7,7105.953098544973,46303.96291666527,1.571346631232882e-16,7.275957614183426e-12,1.2505552149377763e-12,0.0,0.6446684654329617,3.9671905565105336,56
2025-09-30,0,lag7,mean7,6842.681770410052,46456.40532064296,0.0,0.0,2.9558577807620168e-12,0.0,0.6450300222247239,3.9694155213829165,56
2025-10-01,0,lag7,mean7,7300.071032070103,46234.99325353383,0.0,0.0,1.8189894035458565e-12,0.0,0.6410326777715728,3.9448164785942943,56
2025-10-02,0,lag7,mean7,9108.253497076721,44370.540312394034,0.0,0.0,4.547473508864641e-13,0.0,0.6420609495795692,3.9511443051050406,56
2025-10-03,0,lag7,mean7,9370.988147685184,13850.322069442174,0.0,0.0,1.1482370609883219e-11,0.0,0.4853674247821648,2.986876460197937,56
2025-10-04,0,lag7,mean7,8883.630579623017,15407.279869270507,0.0,0.0,7.275957614183426e-12,0.0,0.4910942935280117,3.022118729403149,56
2025-10-05,0,lag7,mean7,8912.348743624338,43623.27356576538,0.0,0.0,4.547473508864641e-13,0.0,0.6519586719556408,4.012053365880867,56
2025-10-06,0,lag7,mean7,8668.558657685187,43532.5702030024,0.0,0.0,2.2737367544323206e-13,0.0,0.6497859752746505,3.99868292476708,56
2025-10-07,0,lag7,mean7,8837.210598478838,42906.61635036715,0.0,7.275957614183426e-12,1.819722194188977e-12,0.0,0.6551093409389651,4.031442098085939,56
2025-10-08,0,lag7,mean7,9044.123345853175,37215.038205352874,0.0,0.0,5.684341886080801e-13,0.0,0.6076356917499172,3.739296564614875,56
2025-10-09,0,lag7,mean7,6644.870282976189,38828.79628425929,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.6115033252843873,3.76309738636546,56
2025-10-10,0,lag7,mean7,6430.460673390571,12030.41758127896,0.0,0.0,1.4779288903810084e-11,0.0,0.4560646520925469,2.8065517051849036,56
2025-10-11,0,lag7,mean7,6507.032453374404,13020.262910466052,0.0,0.0,3.774403012357652e-11,0.0,0.4798746800496242,2.9530749541515333,56
2025-10-12,0,lag7,mean7,6640.824169186508,40173.98308104753,0.0,0.0,1.8189894035458565e-12,0.0,0.621636046950915,3.825452596621015,56
2025-10-13,0,lag7,mean7,6328.225849596561,41614.499408424665,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.6356122057884046,3.9114597279286434,56
2025-10-14,0,weekday4,mean7,6774.335907804234,41598.66073394116,0.0,0.0,1.8189894035458565e-12,0.0,0.6453910714188604,3.9716373625776025,56
2025-10-15,0,weekday4,mean7,6326.016335211638,41782.54255970843,0.0,7.275957614183426e-12,1.8189894035458565e-12,0.0,0.6315747427125408,3.886613801307943,56
2025-10-16,0,weekday4,mean7,6616.653120825006,41875.80619533659,0.0,0.0,9.094947017729282e-13,0.0,0.6305423785630642,3.880260791157318,56
2025-10-17,0,weekday4,mean7,6235.603152592592,13585.306272967588,1.8567611392417844e-08,0.0002522466875234386,1.8189894035458565e-12,0.0,0.4733823931138994,2.9131224191624576,56
2025-10-18,0,weekday4,mean7,6614.972593465607,13679.386073677384,0.0,0.0,1.0942358130705543e-11,0.0,0.4849753674221846,2.984463799521136,56
2025-10-19,0,weekday4,mean7,6963.50951376086,43699.00979702881,0.0,7.275957614183426e-12,9.094947017729282e-13,0.0,0.63860923312353,3.9299029730678767,56
2025-10-20,0,weekday4,mean7,6170.394308333335,45059.59950035185,0.0,7.275957614183426e-12,4.547473508864641e-13,0.0,0.6434644491247099,3.9597812253828297,56
2025-10-21,0,weekday4,mean7,6505.972442513226,45521.54530161438,0.0,7.275957614183426e-12,9.094947017729282e-13,0.0,0.6459548650988804,3.9751068621469563,56
2025-10-22,0,weekday4,mean7,6859.602273835978,44925.182702079954,0.0,0.0,1.8189894035458565e-12,0.0,0.6329600686846553,3.895138884213263,56
2025-10-23,0,weekday4,mean7,6408.803727658729,45984.73677256573,0.0,7.275957614183426e-12,1.1368683772161603e-13,0.0,0.6354054583823842,3.910187436199287,56
2025-10-24,0,weekday4,mean7,6743.434498796297,13525.577655172181,0.0,0.0,1.2732925824820995e-11,0.0,0.47426164446352237,2.9185331966985992,56
2025-10-25,0,weekday4,mean7,6577.435197841057,13811.250018821,0.0,0.0,1.8189894035458565e-12,0.0,0.48586127245616745,2.989915522807184,56
2025-10-26,0,weekday4,mean7,6363.0754771362435,47368.90973336218,0.0,0.0,5.684341886080801e-13,0.0,0.6439291297657286,3.9626407985583296,56
2025-10-27,0,weekday4,mean7,6959.275012063489,47117.35859286863,0.0,0.0,4.547473508864641e-13,0.0,0.646236999957466,3.976843076661329,56
2025-10-28,0,weekday4,mean7,6580.750900608467,47331.782054239746,0.0,0.0,2.2737367544323206e-13,0.0,0.6520107493680136,4.012373842264699,56
2025-10-29,0,weekday4,mean7,6779.585308968251,46938.18979731161,0.0,0.0,4.547473508864641e-13,0.0,0.6408453453172284,3.9436636634906357,56
2025-10-30,0,weekday4,mean7,6657.385236739418,47110.638433990396,0.0,0.0,9.094947017729282e-13,0.0,0.6419581781556072,3.950511865572967,56
2025-10-31,0,weekday4,mean7,6554.568489621873,14640.584286366113,0.0,0.0,6.153300091682468e-12,0.0,0.482486949015624,2.969150455480763,56
2025-11-01,0,weekday4,mean7,6817.534118101852,14603.248191403056,1.7667601222938163e-10,2.5800436560530216e-06,9.094947017729282e-13,0.0,0.4949744172253248,3.0459964136943065,56
2025-11-02,0,weekday4,mean7,7084.369005985454,48978.24339637435,0.0,0.0,9.094947017729282e-13,0.0,0.6542699164880721,4.026276409157367,56
2025-11-03,0,weekday4,mean7,6465.284034239418,50318.81246392933,0.0,7.275957614183426e-12,9.094947017729282e-13,0.0,0.6575878901748586,4.046694708768361,56
2025-11-04,0,weekday4,mean7,6807.12231566799,50635.75623167503,0.0,0.0,2.2737367544323206e-13,0.0,0.6639101053951514,4.0856006485855465,56
2025-11-05,0,weekday4,mean7,6308.46870098545,51503.48586905448,0.0,0.0,4.547473508864641e-13,0.0,0.6672573303813877,4.106198956193155,56
2025-11-06,0,weekday4,mean7,6938.204698306881,50478.60257750003,0.0,0.0,4.547473508864641e-13,0.0,0.6634678747714051,4.082879229362493,56
2025-11-07,0,weekday4,mean7,6428.402813677249,15247.187113920205,0.0,0.0,7.275957614183426e-12,0.0,0.5059412012181889,3.1134843151888547,56
2025-11-08,0,weekday4,mean7,6700.735678326722,14914.071590075657,0.0,0.0,1.2683187833317788e-11,0.0,0.5089549314082459,3.132030347127667,56
2025-11-09,0,weekday4,mean7,6591.656475026454,52693.55312911534,0.0,7.275957614183426e-12,7.958078640513122e-12,0.0,0.6745867613133455,4.151303146543665,56
2025-11-10,0,weekday4,mean7,6566.413063766496,52635.932369125316,0.0,0.0,3.296918293926865e-12,0.0,0.6736100856204912,4.145292834587638,56
2025-11-11,0,weekday4,mean7,6364.244333068785,53580.79934219512,0.0,7.275957614183426e-12,2.3874235921539366e-12,0.0,0.6783064814256736,4.174193731850299,56
2025-11-12,0,weekday4,mean7,6768.614723280424,54076.824146083956,0.0,0.0,2.9558577807620168e-12,0.0,0.683769094531939,4.20780981250424,56
2025-11-13,0,weekday4,mean7,6628.625955317463,54378.610789467646,0.0,7.275957614183426e-12,9.094947017729282e-13,0.0,0.6810310261472216,4.190960160905979,56
2025-11-14,0,weekday4,mean7,6766.802874232807,15746.974956046131,0.0,0.0,2.742229084884212e-09,0.0,0.5216492117229391,3.2101489952180864,56
2025-11-15,0,lag7,mean7,6795.864697777787,15520.583816893724,2.459235077726834e-11,3.816876414930448e-07,2.2737367544323206e-11,0.0,0.5325454152390542,3.277202555317256,56
2025-11-16,0,lag7,mean7,6482.998820343916,56399.456240308245,0.0,0.0,1.7394086171407253e-11,0.0,0.6961118857409195,4.283765450713351,56
2025-11-17,0,lag7,mean7,6611.672374288572,57938.9222896957,0.0,7.275957614183426e-12,9.094947017729282e-13,0.0,0.7036414153390119,4.3301010174708425,56
2025-11-18,0,lag7,mean7,6991.6024433664015,56582.960362239435,0.0,0.0,5.623107560965654e-12,0.0,0.6989461951614911,4.301207354839946,56
2025-11-19,0,lag7,mean7,6901.780330370373,56521.978633575694,0.0,0.0,2.9558577807620168e-12,0.0,0.6977686633511228,4.293961005237678,56
2025-11-20,0,lag7,mean7,6418.811419708999,58519.437718349676,0.0,7.275957614183426e-12,2.2396307031158358e-11,0.0,0.7032595546422188,4.327751105490577,56
2025-11-21,0,lag7,mean7,6481.14669224868,15818.119153793736,5.082974540971815e-10,8.04030969447922e-06,7.132598511816468e-09,0.0,0.5424561615707885,3.338191763512544,56
2025-11-22,0,lag7,mean7,6754.893761428575,16317.136996244566,0.0,0.0,1.8189894035458565e-12,0.0,0.5422533224034826,3.3369435224829695,56
2025-11-23,0,lag7,mean7,6636.217791395504,59064.2241540874,0.0,7.275957614183426e-12,2.9558577807620168e-12,0.0,0.7049106303267606,4.337911571241603,56
2025-11-24,0,lag7,mean7,6614.579225109742,57909.29670204377,0.0,0.0,5.684341886080801e-13,0.0,0.7007563987566532,4.312347069271712,56
2025-11-25,0,lag7,mean7,6242.659423300266,59372.84995078876,0.0,0.0,2.0463630789890885e-12,0.0,0.7058893627105133,4.343934539757004,56
2025-11-26,0,lag7,mean7,6471.687226759263,60171.978102989175,0.0,0.0,9.094947017729282e-13,0.0,0.7117644186130144,4.380088729926243,56
2025-11-27,0,lag7,mean7,6884.008385383598,59207.82835745381,0.0,0.0,9.094947017729282e-13,0.0,0.7057067748474479,4.342810922138141,56
2025-11-28,0,lag7,mean7,6711.208031058204,16444.700979434732,0.0,0.0,9.094947017729282e-13,0.0,0.5464070595261616,3.3625049816994563,56
2025-11-29,0,lag7,mean7,6562.0139784126995,17164.765135530997,0.0,0.0,1.8189894035458565e-12,0.0,0.5503841947557044,3.386979660035104,56
2025-11-30,0,lag7,mean7,6761.511797222226,60712.67312204888,0.0,0.0,9.094947017729282e-13,0.0,0.7118350404339846,4.380523325747597,56
2025-12-01,0,lag7,mean7,6598.989207493388,61510.808117547924,0.0,7.275957614183426e-12,4.206412995699793e-12,0.0,0.7079732797777442,4.356758644786118,56
2025-12-02,0,lag7,mean7,6258.031099768518,62070.27049754994,0.0,0.0,5.9117155615240335e-12,0.0,0.7121838888748261,4.382670085383545,56
2025-12-03,0,lag7,mean7,6118.8607646759265,64273.22405528148,0.0,0.0,2.9558577807620168e-12,0.0,0.7189192201814697,4.424118278039813,56
2025-12-04,0,lag7,mean7,5983.409384259259,64524.889931571495,0.0,0.0,5.684341886080801e-13,0.0,0.7186592775962842,4.422518631361749,56
2025-12-05,0,lag7,mean7,6150.449675152118,18734.010226113962,0.0,0.0,1.8189894035458565e-12,0.0,0.5545418874578093,3.4125654612788265,56
2025-12-06,0,lag7,mean7,6315.29945660984,19288.82782090334,0.0,0.0,1.8189894035458565e-12,0.0,0.5697024766993066,3.505861395072656,56
2025-12-07,0,lag7,mean7,6146.083134351851,67321.38788508673,0.0,0.0,7.43854475806408e-12,0.0,0.7313586548223496,4.500668645060613,56
2025-12-08,0,lag7,mean7,6147.468700231481,76991.36895203213,1.8900709815191253e-16,0.0,9.094947017729282e-13,0.0,0.7899108036665957,4.860989561025204,56
2025-12-09,0,lag7,mean7,6675.620742546297,78161.0723680255,0.0,0.0,4.433786671143025e-12,0.0,0.7965220602292321,4.901674216795274,56
2025-12-10,0,lag7,mean7,6706.03384253307,76714.36655713203,0.0,0.0,1.2505552149377763e-12,0.0,0.7936962458362832,4.884284589761743,56
2025-12-11,0,lag7,mean7,6513.15131522487,77207.0223033735,0.0,0.0,9.094947017729282e-13,0.0,0.7876711409195564,4.847207021043424,56
2025-12-12,0,lag7,mean7,6665.271630277783,24580.0681991937,0.0,0.0,6.252776074688882e-12,0.0,0.6278377406105808,3.863616865295882,56
2025-12-13,0,lag7,mean7,6809.870751214405,25734.96769883996,0.0,0.0,2.7284841053187847e-12,0.0,0.6362420581708417,3.9153357425897948,56
2025-12-14,0,lag7,mean7,6835.2674005291,77534.9613313686,0.0,0.0,4.5361048250924796e-11,0.0,0.7915479927425152,4.871064570723171,56
2025-12-15,0,lag7,mean7,6675.8520878636755,77224.20741627624,0.0,0.0,2.6147972675971687e-12,0.0,0.7900723748839221,4.861983845439521,56
2025-12-16,0,lag7,mean7,6622.192349444445,77015.79717436779,0.0,0.0,5.9117155615240335e-12,0.0,0.7876670932887476,4.847182112546139,56
2025-12-17,0,lag7,mean7,6659.801333306879,77777.28200478596,1.8709724553593184e-16,1.4551915228366852e-11,6.252776074688882e-12,0.0,0.7962992906225059,4.9003033269077285,56
2025-12-18,0,lag7,mean7,6580.404309417992,75629.61574075784,0.0,0.0,6.252776074688882e-12,0.0,0.780014867087352,4.80009148976832,56
2025-12-19,0,lag7,mean7,6553.244070383601,25606.49164506422,0.0,0.0,3.751665644813329e-12,0.0,0.6324569053055001,3.892042494187693,56
2025-12-20,0,lag7,mean7,6583.450643240743,25860.55162113015,0.0,0.0,1.1368683772161603e-12,0.0,0.6371692943809537,3.9210418115750993,56
2025-12-21,0,lag7,mean7,6700.81656638783,78162.83018564194,0.0,0.0,3.637978807091713e-12,0.0,0.7989206615240465,4.9164348401479785,56
2025-12-22,0,lag7,mean7,6693.2395160251335,77619.89916945455,0.0,0.0,1.2505552149377763e-12,0.0,0.7932212528103388,4.881361555755931,56
2025-12-23,0,lag7,mean7,6340.7421009029795,77650.19851806092,0.0,0.0,1.2505552149377763e-12,0.0,0.7902138394491812,4.862854396610346,56
2025-12-24,0,lag7,mean7,6757.603296904764,76952.6720888964,0.0,0.0,2.3646862246096134e-11,0.0,0.7882878325842765,4.851002046672471,56
2025-12-25,0,lag7,mean7,6472.438783392858,76113.59774384997,0.0,0.0,1.1254996934439987e-11,0.0,0.7882404392722743,4.850710395521688,56
2025-12-26,0,lag7,mean7,6561.2283334127005,25110.7182826902,0.0,0.0,7.958078640513122e-13,0.0,0.631435587321973,3.885757460442911,56
2025-12-27,0,lag7,mean7,7312.714389067465,24542.634882439237,0.0,0.0,3.183231456205249e-12,0.0,0.6255833812027499,3.849743884324615,56
2025-12-28,0,lag7,mean7,6963.062796395502,76713.32093540225,0.0,0.0,4.547473508864641e-13,0.0,0.787489436749767,4.846088841537028,56
2025-12-29,0,lag7,mean7,6851.77053981481,77390.9419375652,0.0,0.0,1.8189894035458565e-12,0.0,0.7948090734145828,4.891132759474356,56
2025-12-30,0,lag7,mean7,6713.2446608531745,75916.7849602792,0.0,0.0,9.094947017729282e-13,0.0,0.7885701042049169,4.852739102799489,56
2025-12-31,0,lag7,mean7,6610.368468630953,75349.92757992227,0.0,0.0,2.9558577807620168e-12,0.0,0.7843929544705041,4.827033565972332,56
